CP,T_ASENT,CVE_MPO,ZONA,CVE_ENT,CVE_LOC,CVE_AGEB,MZA,LAT,LONG,ENT_FED,NMB_LOC
20000,Colonia,1,Urbano,1,56.0,0100,2.0,21.83725484,-102.71093072,AGUASCALIENTES,Arroyo Ojocalientillo
20000,Colonia,1,Urbano,1,139.0,1180,24.0,21.73692762,-102.45413474,AGUASCALIENTES,Cieneguilla (La Lumbrera)
20000,Colonia,1,Urbano,1,907.0,1941,800.0,21.79277778,-102.07555556,AGUASCALIENTES,El Catorce
20000,Colonia,1,Urbano,1,7215.0,1250,800.0,21.68635965,-102.2372364,AGUASCALIENTES,Localidad Económica
20000,Colonia,1,Urbano,1,1.0,0638,4.0,21.88246863,-102.2912838,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0708,29.0,21.8802132,-102.29592099,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0619,10.0,21.88239023,-102.30448774,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,2013,15.0,21.89394808,-102.32469292,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0515,22.0,21.88626898,-102.29690026,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0623,3.0,21.88204551,-102.29931909,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0712,2.0,21.88096445,-102.28624195,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0500,12.0,21.88740248,-102.29952294,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0549,21.0,21.88826294,-102.28925025,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,052A,20.0,21.89081705,-102.28944044,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0572,18.0,21.885086899999997,-102.29868352,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0799,52.0,21.87518665,-102.29102225,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0657,27.0,21.88851209,-102.28269237,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0642,10.0,21.88331595,-102.28818818,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0695,14.0,21.87959651,-102.29795142,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0854,4.0,21.87369223,-102.29510007,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,2121,10.0,21.86303541,-102.27940665,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,1462,28.0,21.8329588,-102.28942054,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,1439,19.0,21.85201852,-102.31906757,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0888,19.0,21.86612294,-102.29416694,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,1710,37.0,21.86830998,-102.25210785,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0784,8.0,21.87798385,-102.29583842,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,2386,10.0,21.92629789,-102.30422874,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,3191,27.0,21.90499158,-102.24393877,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,1477,6.0,21.83502617,-102.28718989,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0604,7.0,21.87651872,-102.31131885,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0341,24.0,21.89648835,-102.30369685,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,2259,9.0,21.915377600000003,-102.31307549,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,1320,66.0,21.92368945,-102.29037751,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0063,15.0,22.23097907,-102.31976045,AGUASCALIENTES,Rincón de Romos
20000,Colonia,1,Urbano,1,1.0,2009,43.0,21.90207603,-102.31480291,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,4556,2.0,21.80149893,-102.28523862,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0680,6.0,21.8733936,-102.31452979999999,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0816,42.0,21.878464899999997,-102.28104859999999,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0820,8.0,21.87792443,-102.27372531,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,3261,9.0,21.89077967,-102.24491625,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,2719,8.0,21.88596903,-102.29736662,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,209A,6.0,21.86051164,-102.29100916,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,305A,1.0,21.93344261,-102.26410546,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,009A,28.0,22.14691546,-102.2758892,AGUASCALIENTES,Pabellón de Arteaga
20000,Colonia,1,Urbano,1,1.0,0534,29.0,21.89088369,-102.28810190000002,AGUASCALIENTES,Aguascalientes
20000,Colonia,1,Urbano,1,1.0,0801,9.0,21.87645619,-102.28241304,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,2028,23.0,21.89688223,-102.31823111,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0286,34.0,21.895822100000004,-102.3102583,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,2009,34.0,21.894512699999996,-102.31388725,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,2013,17.0,21.89813579,-102.32235286,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0322,16.0,21.89422936,-102.31277764,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,1462,15.0,21.83159424,-102.2927368,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0835,34.0,21.86729721,-102.30435944,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,3295,14.0,21.88212857,-102.31258931,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0708,29.0,21.87975667,-102.29624028,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0233,9.0,21.9067073,-102.30967109999999,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0303,25.0,21.899095499999998,-102.29868929999999,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0638,13.0,21.88141382,-102.29595767,AGUASCALIENTES,Aguascalientes
20010,Colonia,1,Urbano,1,1.0,2028,23.0,21.89688223,-102.31823111,AGUASCALIENTES,Aguascalientes
20010,Colonia,1,Urbano,1,1.0,0286,34.0,21.895822100000004,-102.3102583,AGUASCALIENTES,Aguascalientes
20010,Colonia,1,Urbano,1,1.0,2009,34.0,21.894512699999996,-102.31388725,AGUASCALIENTES,Aguascalientes
20010,Colonia,1,Urbano,1,1.0,2013,17.0,21.89813579,-102.32235286,AGUASCALIENTES,Aguascalientes
20010,Colonia,1,Urbano,1,1.0,0322,16.0,21.89422936,-102.31277764,AGUASCALIENTES,Aguascalientes
20010,Colonia,1,Urbano,1,1.0,1462,15.0,21.83159424,-102.2927368,AGUASCALIENTES,Aguascalientes
20010,Colonia,1,Urbano,1,1.0,0835,34.0,21.86729721,-102.30435944,AGUASCALIENTES,Aguascalientes
20010,Colonia,1,Urbano,1,1.0,3295,14.0,21.88212857,-102.31258931,AGUASCALIENTES,Aguascalientes
20010,Colonia,1,Urbano,1,1.0,0708,29.0,21.87975667,-102.29624028,AGUASCALIENTES,Aguascalientes
20010,Colonia,1,Urbano,1,1.0,0233,9.0,21.9067073,-102.30967109999999,AGUASCALIENTES,Aguascalientes
20010,Colonia,1,Urbano,1,1.0,0303,25.0,21.899095499999998,-102.29868929999999,AGUASCALIENTES,Aguascalientes
20010,Colonia,1,Urbano,1,1.0,0638,13.0,21.88141382,-102.29595767,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,2028,23.0,21.89688223,-102.31823111,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0286,34.0,21.895822100000004,-102.3102583,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,2009,34.0,21.894512699999996,-102.31388725,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,2013,17.0,21.89813579,-102.32235286,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0322,16.0,21.89422936,-102.31277764,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,1462,15.0,21.83159424,-102.2927368,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0835,34.0,21.86729721,-102.30435944,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,3295,14.0,21.88212857,-102.31258931,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0708,29.0,21.87975667,-102.29624028,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0233,9.0,21.9067073,-102.30967109999999,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0303,25.0,21.899095499999998,-102.29868929999999,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0638,13.0,21.88141382,-102.29595767,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,2028,23.0,21.89688223,-102.31823111,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0286,34.0,21.895822100000004,-102.3102583,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,2009,34.0,21.894512699999996,-102.31388725,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,2013,17.0,21.89813579,-102.32235286,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0322,16.0,21.89422936,-102.31277764,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,1462,15.0,21.83159424,-102.2927368,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0835,34.0,21.86729721,-102.30435944,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,3295,14.0,21.88212857,-102.31258931,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0708,29.0,21.87975667,-102.29624028,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0233,9.0,21.9067073,-102.30967109999999,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0303,25.0,21.899095499999998,-102.29868929999999,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0638,13.0,21.88141382,-102.29595767,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,2028,23.0,21.89688223,-102.31823111,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0286,34.0,21.895822100000004,-102.3102583,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,2009,34.0,21.894512699999996,-102.31388725,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,2013,17.0,21.89813579,-102.32235286,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0322,16.0,21.89422936,-102.31277764,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,1462,15.0,21.83159424,-102.2927368,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0835,34.0,21.86729721,-102.30435944,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,3295,14.0,21.88212857,-102.31258931,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0708,29.0,21.87975667,-102.29624028,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0233,9.0,21.9067073,-102.30967109999999,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0303,25.0,21.899095499999998,-102.29868929999999,AGUASCALIENTES,Aguascalientes
20010,Fraccionamiento,1,Urbano,1,1.0,0638,13.0,21.88141382,-102.29595767,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,1994,8.0,21.89872484,-102.32052162,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,2009,45.0,21.90235271,-102.313505,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,0233,32.0,21.90165425,-102.31568758,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,1299,37.0,21.93183259,-102.31901361,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,0374,32.0,21.95450147,-102.33782532,AGUASCALIENTES,Jesús María
20016,Fraccionamiento,1,Urbano,1,1.0,1994,8.0,21.89872484,-102.32052162,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,2009,45.0,21.90235271,-102.313505,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,0233,32.0,21.90165425,-102.31568758,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,1299,37.0,21.93183259,-102.31901361,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,0374,32.0,21.95450147,-102.33782532,AGUASCALIENTES,Jesús María
20016,Fraccionamiento,1,Urbano,1,1.0,1994,8.0,21.89872484,-102.32052162,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,2009,45.0,21.90235271,-102.313505,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,0233,32.0,21.90165425,-102.31568758,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,1299,37.0,21.93183259,-102.31901361,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,0374,32.0,21.95450147,-102.33782532,AGUASCALIENTES,Jesús María
20016,Fraccionamiento,1,Urbano,1,1.0,1994,8.0,21.89872484,-102.32052162,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,2009,45.0,21.90235271,-102.313505,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,0233,32.0,21.90165425,-102.31568758,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,1299,37.0,21.93183259,-102.31901361,AGUASCALIENTES,Aguascalientes
20016,Fraccionamiento,1,Urbano,1,1.0,0374,32.0,21.95450147,-102.33782532,AGUASCALIENTES,Jesús María
20018,Colonia,1,Urbano,1,1.0,1674,4.0,21.870545,-102.32357607,AGUASCALIENTES,Aguascalientes
20018,Colonia,1,Urbano,1,1.0,1994,45.0,21.89859955,-102.32184086,AGUASCALIENTES,Aguascalientes
20018,Colonia,1,Urbano,1,1.0,198A,21.0,21.90187618,-102.29297009999999,AGUASCALIENTES,Aguascalientes
20018,Colonia,1,Urbano,1,1.0,1316,39.0,21.93674183,-102.29267071,AGUASCALIENTES,Aguascalientes
20020,Colonia,1,Urbano,1,1.0,0290,17.0,21.89931863,-102.30100095,AGUASCALIENTES,Aguascalientes
20020,Colonia,1,Urbano,1,1.0,0356,9.0,21.89668789,-102.29667709,AGUASCALIENTES,Aguascalientes
20020,Colonia,1,Urbano,1,1.0,0341,11.0,21.89845523,-102.29793524,AGUASCALIENTES,Aguascalientes
20020,Colonia,1,Urbano,1,1.0,0303,19.0,21.90024397,-102.29613969,AGUASCALIENTES,Aguascalientes
20020,Colonia,1,Urbano,1,1.0,0337,4.0,21.89635997,-102.30654454,AGUASCALIENTES,Aguascalientes
20020,Colonia,1,Urbano,1,1.0,198A,21.0,21.90021306,-102.29468111,AGUASCALIENTES,Aguascalientes
20020,Colonia,1,Urbano,1,1.0,2282,34.0,21.89357465,-102.27669057,AGUASCALIENTES,Aguascalientes
20020,Colonia,1,Urbano,1,1.0,0939,11.0,21.86609101,-102.29915676,AGUASCALIENTES,Aguascalientes
20020,Colonia,1,Urbano,1,1.0,0286,40.0,21.89691869,-102.30668388,AGUASCALIENTES,Aguascalientes
20020,Colonia,1,Urbano,1,1.0,1975,5.0,21.90889302,-102.29210599,AGUASCALIENTES,Aguascalientes
20020,Colonia,1,Urbano,1,1.0,0869,5.0,21.86606574,-102.29717942,AGUASCALIENTES,Aguascalientes
20020,Colonia,1,Urbano,1,1.0,1509,70.0,21.90842144,-102.2979465,AGUASCALIENTES,Aguascalientes
20020,Colonia,1,Urbano,1,1.0,0426,13.0,21.89265456,-102.30968703,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0290,17.0,21.89931863,-102.30100095,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0356,9.0,21.89668789,-102.29667709,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0341,11.0,21.89845523,-102.29793524,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0303,19.0,21.90024397,-102.29613969,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0337,4.0,21.89635997,-102.30654454,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,198A,21.0,21.90021306,-102.29468111,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,2282,34.0,21.89357465,-102.27669057,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0939,11.0,21.86609101,-102.29915676,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0286,40.0,21.89691869,-102.30668388,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,1975,5.0,21.90889302,-102.29210599,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0869,5.0,21.86606574,-102.29717942,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,1509,70.0,21.90842144,-102.2979465,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0426,13.0,21.89265456,-102.30968703,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0290,17.0,21.89931863,-102.30100095,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0356,9.0,21.89668789,-102.29667709,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0341,11.0,21.89845523,-102.29793524,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0303,19.0,21.90024397,-102.29613969,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0337,4.0,21.89635997,-102.30654454,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,198A,21.0,21.90021306,-102.29468111,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,2282,34.0,21.89357465,-102.27669057,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0939,11.0,21.86609101,-102.29915676,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0286,40.0,21.89691869,-102.30668388,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,1975,5.0,21.90889302,-102.29210599,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0869,5.0,21.86606574,-102.29717942,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,1509,70.0,21.90842144,-102.2979465,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0426,13.0,21.89265456,-102.30968703,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0290,17.0,21.89931863,-102.30100095,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0356,9.0,21.89668789,-102.29667709,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0341,11.0,21.89845523,-102.29793524,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0303,19.0,21.90024397,-102.29613969,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0337,4.0,21.89635997,-102.30654454,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,198A,21.0,21.90021306,-102.29468111,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,2282,34.0,21.89357465,-102.27669057,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0939,11.0,21.86609101,-102.29915676,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0286,40.0,21.89691869,-102.30668388,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,1975,5.0,21.90889302,-102.29210599,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0869,5.0,21.86606574,-102.29717942,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,1509,70.0,21.90842144,-102.2979465,AGUASCALIENTES,Aguascalientes
20020,Fraccionamiento,1,Urbano,1,1.0,0426,13.0,21.89265456,-102.30968703,AGUASCALIENTES,Aguascalientes
20029,Fraccionamiento,1,Urbano,1,1.0,0290,30.0,21.90228417,-102.30601862,AGUASCALIENTES,Aguascalientes
20029,Fraccionamiento,1,Urbano,1,1.0,077A,2.0,21.87459878,-102.30481515,AGUASCALIENTES,Aguascalientes
20030,Fraccionamiento,1,Urbano,1,1.0,0549,24.0,21.88959414,-102.28425497,AGUASCALIENTES,Aguascalientes
20030,Fraccionamiento,1,Urbano,1,1.0,052A,2.0,21.89279162,-102.29022411,AGUASCALIENTES,Aguascalientes
20030,Fraccionamiento,1,Urbano,1,1.0,0360,15.0,21.89828593,-102.29442558,AGUASCALIENTES,Aguascalientes
20030,Fraccionamiento,1,Urbano,1,1.0,038A,10.0,21.90116895,-102.289989,AGUASCALIENTES,Aguascalientes
20030,Fraccionamiento,1,Urbano,1,1.0,0375,5.0,21.89583358,-102.29111712,AGUASCALIENTES,Aguascalientes
20030,Fraccionamiento,1,Urbano,1,1.0,0356,1.0,21.89592798,-102.29734078,AGUASCALIENTES,Aguascalientes
20030,Fraccionamiento,1,Urbano,1,1.0,0534,26.0,21.89712729,-102.28546803,AGUASCALIENTES,Aguascalientes
20030,Fraccionamiento,1,Urbano,1,1.0,0464,14.0,21.89369564,-102.29683204,AGUASCALIENTES,Aguascalientes
20030,Fraccionamiento,1,Urbano,1,1.0,0500,11.0,21.89113306,-102.29537902,AGUASCALIENTES,Aguascalientes
20030,Fraccionamiento,1,Urbano,1,1.0,2348,28.0,21.90749172,-102.25639535,AGUASCALIENTES,Aguascalientes
20030,Fraccionamiento,1,Urbano,1,1.0,1975,52.0,21.90994268,-102.29100023,AGUASCALIENTES,Aguascalientes
20030,Fraccionamiento,1,Urbano,1,1.0,198A,55.0,21.90440381,-102.28915057,AGUASCALIENTES,Aguascalientes
20030,Fraccionamiento,1,Urbano,1,1.0,0676,9.0,21.87559448,-102.3223502,AGUASCALIENTES,Aguascalientes
20030,Fraccionamiento,1,Urbano,1,1.0,0888,32.0,21.86852885,-102.29455792,AGUASCALIENTES,Aguascalientes
20030,Fraccionamiento,1,Urbano,1,1.0,2028,3.0,21.89484803,-102.31994192,AGUASCALIENTES,Aguascalientes
20030,Fraccionamiento,1,Urbano,1,1.0,0229,11.0,21.92137241,-102.29390075,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,0549,24.0,21.88959414,-102.28425497,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,052A,2.0,21.89279162,-102.29022411,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,0360,15.0,21.89828593,-102.29442558,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,038A,10.0,21.90116895,-102.289989,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,0375,5.0,21.89583358,-102.29111712,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,0356,1.0,21.89592798,-102.29734078,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,0534,26.0,21.89712729,-102.28546803,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,0464,14.0,21.89369564,-102.29683204,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,0500,11.0,21.89113306,-102.29537902,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,2348,28.0,21.90749172,-102.25639535,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,1975,52.0,21.90994268,-102.29100023,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,198A,55.0,21.90440381,-102.28915057,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,0676,9.0,21.87559448,-102.3223502,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,0888,32.0,21.86852885,-102.29455792,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,2028,3.0,21.89484803,-102.31994192,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,0229,11.0,21.92137241,-102.29390075,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,0549,24.0,21.88959414,-102.28425497,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,052A,2.0,21.89279162,-102.29022411,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,0360,15.0,21.89828593,-102.29442558,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,038A,10.0,21.90116895,-102.289989,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,0375,5.0,21.89583358,-102.29111712,AGUASCALIENTES,Aguascalientes
20030,Colonia,1,Urbano,1,1.0,0356,1.0,21.89592798,-102.29734078,AGUASCALIENTES,Aguascalientes
